,Name,Country,State,Region,Constituent counties / (boroughs),Historic colonies,Settled,Consolidated,Named for, • Type, • Body, • Mayor, • Total, • Land, • Water, • Metro,Elevation[3], • Estimate (2018)[7], • Rank, • Density, • MSA (2018), • CSA (2018),Demonym(s),Time zone, • Summer (DST),ZIP Codes,Area code(s),FIPS code,GNIS feature ID,Major airports,Commuter rail,Rapid transit,"GDP (City, 2015)","GMP (Metro, 2017)",Largest borough by area,Largest borough by population,Largest borough by GDP (2015),Website,County,CSA,MSA,Pueblo,City status,Incorporated, • City Attorney, • City Controller,Elevation[8],Highest elevation[9],Lowest elevation[9], • Estimate (2017)[11], • Urban[12], • Metro[13], • CSA[14],Area codes,GNIS feature IDs,Counties,Incorporated (town),Incorporated (city),Founded by, • City Clerk, • City Treasurer, • City, • Urban,Elevation[2] (mean),Highest elevation– near Blue Island,Lowest elevation– at Lake Michigan, • Estimate (2018), • CSA,ZIP Code Prefixes,Major Airports,Commuter Rail,Elevation, • Demonym,Interstates,U.S. routes, • State Capital,Elevation[2], • Estimate (2017)[4],ZIP codes,GNIS ID(s),Major airport,Secondary Airports,U.S. Highways,State Routes,Historic countries,Historic colony,Founded, • Consolidated city-county, • Estimate (2017)[8],ZIP code,U.S. Routes,Foundation, • City Manager, • City Council,Zip Codes,Primary Airport,Established, • City Council[5], • State Assembly Members, • State Senators,Elevation[7],Highest elevation[8],Lowest elevation, • Estimate (2017)[10],ZIP Codes[11], • Estimate (2017)[2],Primary airport,Secondary airport,Metro,Pueblo founded,Founded as, • Assemblymembers[4],Elevation[6],Lowest elevation[7],Rapid Transit, • City manager, • State capital city, • Estimate (2017[2]),Consolidated[2],Elevation[1], • Estimate (2017)[6],Demonyms,Airport,Waterways,Passenger Rail, • Estimate (2018)[13],Mission, • Supervisors[6], • Assembly members[7][8], • State senator, • United States Representatives[9][10], • City and county,Elevation[12],Highest elevation[13],Lowest elevation[13],ZIP Codes[15],GDP,City-county consolidation, • State capital and Consolidated city-county, • Estimate (2017)[7], • Deputy mayors,Highest elevation, • Estimate (2018)[4],Area code,City and County, • State capital and consolidated city-county,Elevation[12][13], • Estimate (2018)[15],Residence Act,Organized,Home Rule Act, • D.C. Council, • U.S. House, • Federal capital city and federal district,Settled (town), • Council, • Estimate (2018)[3],Metropolitan area,First settlement,Settled as Franklin,Renamed El Paso,Town Laid out,Population (2010)[3],Secondary Airport,ZIP code(s), • Vice Mayor, • Consolidated, • Balance,Other main roadways,Public transit,Regional rail,Bioregion, • Commissioners, • Auditor,Highest elevation[4],Lowest elevation[5] (Columbia River),Interstate Spurs,Major State Routes, • Estimate (2018)[5], • Estimate (2017)[5],Interstate Highways,Other major highways, • Metro Council, • GMP,ZIP code prefixes,USDA hardiness zones,Airports,City,Independent city, • Houses of Delegates, • State Senate, • Independent city,Elevation[5], • Estimate (2017)[3], • State House, • Ethnicities[3],Railway station, • City council[4], • Metro[9],ZIP Codes[10],Chartered, • City Council[4], • Urban[8], • CSA[10],Light Rail,Terminus,Marthasville,City of Atlanta, • State capital and city, • Urban density, • Metro density,County[4], • Home rule municipality, • Estimate (2016)[8],ZIP codes[9],Highways, • Metropolitan city, • MSA, • City council[8], • City auditor, • City prosecutor,Elevation[10], • Estimate (2017)[12], • CSA[13],ZIP Codes[14],Incorporated (as town),Incorporated (as city), • Estimate (2018)[2], • Assemblymembers, • U. S. rep., • Estimate (2017)[14], • Council President,Public transportation, • Estimate (2016)[2],Incorporated (Village),Incorporated (Town),Incorporated (City), • Legislative,Public Transit,Parish, • Consolidated city-parish, • Estimate (2017), • City and county seat,GNIS ID, ,Re-incorporated, • Finance director, • City clerk, • Urban[11], • Metro[12],Platted, • Home Rule Municipality, • United States representatives[6], • State senators[7], • Assemblymembers[8],ZIP codes[13], • Estimate (2016)[7],ZIP codes[8], • City council[5], • Estimate (2017)[9], • City council, • Assemblymember,Elevation[16], • Estimate (2017)[18]," • President, Board of Aldermen", • Comptroller,Highest elevation[6],Historic empires,Municipal incorporation,ZIP Code,Expressways,Transit,Rail, • Estimate (2016)[3],Borough, • Alaska Senate, • Alaska House, • Consolidated city-borough, • Estimate (2018)[6],Geocode,Renamed, • U.S. Congress, • Estimate (2018)[6][α], • Urban[β], • CSA density,Unincorporated,Re-Incorporated, • City Council[2],Elevation[4], • Mayor Pro Tempore, • City council members[6], • Estimate (2018)[9],ZIP codes[10],Sphere of influence,Reincorporated, • Administrator, • Municipal clerk,Area rank,Elevation[9], • Density rank, • Estimate (2015)[3], • Deputy City Managers, • City Council Members,Townships,Founding, • Deputy Mayor, • Business Administrator,Elevation[18], • Estimate (2017)[22],Re-Incorporated as City,Settled as, • Police chief,Municipality,First settled (village), • Estimate (2017)[1], • Town, • Estimate (2016)[4], • Estimate (2016)[6],Incorporation, • Councilmembers, • United States representatives, • Estimate (2016)[12],Interstate(s),U.S. Route(s), • Mayor-President, • Consolidated city-parish[n 1][1], • Total[n 2],Population (2010)[4], • Estimate (July 2017)[5],Official tree, • Senate, • House, • Treasurer, • City attorney,GNIS IDs[7][11],FIPS code[7][11], • City Council[7], • Mayor Pro-Tem, • City council[3],ZIP Codes[8], • City treasurer,Incorporated as a village,Incorporated as a city, • City council[2], • City council[9],Elevation[11], • Estimate (2017)[13],ZIP codes[14], • Urban (2010), • Councilmember Place 1, • Councilmember Place 2, • Councilmember Place 3, • Councilmember Place 4, • Estimate (2018)[1],Major State Highways,Incorporated (village),"[[Federal Infor
mation Processing Standards|FIPS code]]",Demonym,Logo,Wikimedia Commons,Township,Established (Twickenham), • CSRA, • Change 2011–2014, • Estimate (2016)[5], • Estimate (2013)[2],Elevation(lowest)[4],Seaports,Parishes," • Estimate (April 1, 2019)[1]", • Estimate (2016)[10],Zip code,FIPS code[11],GNIS feature ID[12],Incorporated as a town,"FIPS code
0", • Estimate (2018)[5][α], • Estimate (2019)[4], • City council[6],City flower, • Estimate (2016[3]),Zip codes,District, • Chief Of Police, • Fire Chief,ZIP Codes[7],Unofficially incorporated (village),Commissioned, • Mayor pro tem,ZIP Codes[6],Incorporated (Independent city), • Virginia Senate, • Delegate, • U.S. Senate,Flower,County Routes,Founded:,Incorporated:, • Metro[7], • Estimate (2018)[10], • Metro[11], • Vice mayor, • Consolidated city–county,ZIP Code(s),U.S. state,Major highways, • Texas State Representative, • Texas State Senator, • U.S. Representative, • City Mayor, • Common Council, • City Council[1],ZIP codes[15], • Vice-Mayor, • City Council[3], • City and County seat,Counties[1],ZIP codes[6], • State Senator, • U.S. Rep., • MSA (2015), • Commission, • Estimate (2018)[8], • Chief of Police, • Acting Mayor and Vice Mayor,Approved,Chartered (town),Chartered (city), • Estimate (2016), • CSA (2015), • Estimate (2016)[1],Metropolitan Statistical Area, • State Assembly, • CA Assembly, • U. S. Rep., • City-Parish President, • City Total, • MSA (2017), • CSA (2017),County seat,Sister cities,Named, • State capital of Connecticut,Population (2010),Major Highways, • Estimate (2016)[9], • City Administrator, • Council members .mw-parser-output .nobold{font-weight:normal}by district number[3], • U.S. rep.,ZIP codes[11], • City Solicitor, • Estimate (2014)[1],Counties[2], • Estimate (2019),Regions,City Charter,Major State Roads, • Council Chair,Incorporated Town,Zip code(s),Incorporated(as Derryfield),Incorporated(as Manchester), • Aldermen, • Mayor Pro Tem,Settled (Pompano Settlement),Incorporated (Town of Pompano),Incorporated (City of Pompano Beach),County[3], • Median household income, • Median home value,A city,Settled (Lake Worth Country Settlement),Incorporated (Town of West Palm Beach),Incorporated (City of West Palm Beach),"Incorporated, Town","Incorporated, City", • CA Senate, • U.S. Congress[5], • Estimate (2016[4]), • Supervisor,GNIS IDs[8][12][13],FIPS code[8][13], • City Admin., • Governing body, • Estimate (2015)[2], • Metro[10],ZIP codes[7],ZIP Codes[9],Area codes[10][11], • Estimate (2015),Formally Incorporated (town), • Town Manager, • Town Clerk, • Councilmember, • Finance Director/ Treasurer, • Common Council[2], • Deputy City Manager, • Estimate (2013)[4], • Manager,FIPS code[3][19][20],GNIS ID[3][19][20], • City administrator, • Estimate (2014)[3], • White, • Asian, • Hispanic, • Black,Bird,Tree,GNIS  feature ID,FIPS code[1][7][25],GNIS ID[1][7][25],Highest elevation[7]
228,Pearland,United States,Texas,,,,,,,Council-Manager,,,"91,252",48.329 sq mi (125.3 km2),.175 sq mi (.45 km2),,,,,"2,315/sq mi (893.7/km2)",,,,UTC−6 (Central (CST)),UTC−5 (CDT),,"281, 713, 832",48-56348[1],1343734[2],,,,,,,,,www.cityofpearland.com,,,,,,,,,,,,,,,,,,"Brazoria, Fort Bend, Harris",,,,,,,,,,,,,,,,49 ft (15 m),,,,,,,"77581, 77584, 77588",,,,,,,,,,,,,,Clay Pearson,Mayor Tom ReidMayor Pro Tem Derrick ReedTony CarboneGary MooreAdrian HernandezJ. David LittleTrent PerezWoody Owens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119,940",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,Vallejo,United States,California,San Francisco Bay Area,,,,,,Council-Manager,,Bob Sampayan[2],"115,942",30.67 sq mi (79.44 km2),18.87 sq mi (48.87 km2)  38.0%,,,,1st in Solano County50th in California,"3,954.84/sq mi (1,526.95/km2)",,,,UTC−8 (Pacific),UTC−7 (PDT),,,06-81666,,,,,,,,,,www.ci.vallejo.ca.us,Solano,,,,,"March 30, 1868[1]",,,,,,,,,,,"1661612, 2412142",,,,,,,,,,,,,,,,,,,,,,,,"94589, 94590, 94591, 94592",,,,,,,,1851,,,,,,,,,,,,,,69 ft (21 m),,,,,,,,,,,,,,,Daniel E. Keen[3],,,,,,,,,,,,,,Bill Dodd (D)[4],,,,,,,,,,,,,,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mike Thompson (D)[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tim Grayson (D)[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,299",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,Ann Arbor,United States,Michigan,,,,,,,Council-Manager,,Christopher Taylor (D),,27.90 sq mi (72.27 km2),0.87 sq mi (2.25 km2),"344,791",,,,"4,353.55/sq mi (1,680.92/km2)",,,,UTC-5 (EST),UTC-4 (EDT),"48103, 48104, 48105, 48106, 48107, 48108, 48109, 48113",,26-03000[4],0620133[4],,,,,,,,,Official website,Washtenaw,,,,,,,,,,,,,,,,,,,,,,,"113,934","306,022",,,,,,,,,840 ft (256 m),Ann Arborite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121,477",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Howard Lazarus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,Berkeley, United States, California,,,,,,,Council-Manager[2],,Jesse Arreguín[3],"112,580",10.47 sq mi (27.11 km2),7.23 sq mi (18.72 km2)  40.83%,,,,4th in Alameda County51st in California,"11,683.28/sq mi (4,512.14/km2)",,,Berkeleyan,UTC−8 (Pacific),UTC−7 (PDT),,,06-06000,,,,,,,,,,www.cityofberkeley.info, Alameda,,,,,"April 4, 1878[1]",,,171 ft (52 m),,,,,,,,"1658037, 2409837",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122,324",,,,,,,,,,,,,,,,,,,,,,,,,,Nancy Skinner (D)[4],,,,,,,,,,,,,,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"March 5, 1895[2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buffy Wicks (D)[5],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
Rashi Kesarwani
Cheryl Davila
Ben Bartlett
Kate Harrison
Sophie Hahn
Susan Wengraf
Rigel Robinson
Lori Droste
",Barbara Lee (D)[6],"94701–94710, 94712, 94720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,Allentown,United States,Pennsylvania,,,,1751,,William Allen,Mayor-Council,,Ray O'Connell (D),,17.55 sq mi (45.45 km2),0.48 sq mi (1.24 km2),"827,048 (US: 68th)",,,,"6,911.50/sq mi (2,668.50/km2)",,,,UTC−5 (EST),UTC−4 (EDT),,,42-02000,1202899[9],,,,,,,,,www.allentownpa.gov,Lehigh,,,,,"March 12, 1867",,Jeff Glazier,,,,,,,,"610, 484",,,,,William Allen,,,,"664,651 (US: 61st)",,,,,,,,,338 ft (103 m),Allentonian,,,,,,"18101, 18102, 18103, 18104, 18105, 18106, 18109, 18175, 18195",,,,,,,,1762,,"121,283",,,,,"
Council Members
Roger MacLean (president)Candida Affa  (vice president)Daryl HendricksJulio GuridyCynthia MotaCourtney RobinsonEd Zucal
",,Lehigh Valley International Airport- ABE (Major/International),,,,,,,255 ft (78 m),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440 ft (130 m),,,,,,,,,,,,,,,,,,,,,,Allentown Queen City Municipal Airport- XLL (Minor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,991.0/sq mi (768.7/km2)","1,117.8/sq mi (431.6/km2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,032",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pat Browne (R),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tom Traud,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,Richardson, United States, Texas,,,,,,,Council-Manager,,,"99,223",28.6 sq mi (74.0 km2),0.08 sq mi (0.2 km2),,,,US: 275th,"3,803/sq mi (1,468.2/km2)",,,,UTC−6 (CST),UTC−5 (CDT),,"214, 469, 972",48-61796,1345172[2],,,,,,,,,www.cor.net,,,,,,,,,,,,,,,,,, Dallas Collin,,,,,,,,,,,,,,,,630 ft (192 m),,,,,,,"75080-75083, 75085",,,,,,,,,,,,,,Dan Johnson,Mayor Paul VoelkerMark SolomonBob DubeyScott DunnMabel SimpsonMarta Gómez FreySteve Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108,617",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,Odessa, United States, Texas,,,,,,,Council-Manager,,,"118,918",43.9 sq mi (113.7 km2),0.1 sq mi (0.2 km2),,,,,"2,277/sq mi (879.0/km2)",,,,UTC−6 (CST),UTC−5 (CDT),,432,48-53388[1],1343067[2],,,,,,,,,www.odessa-tx.gov,,,,,,,,,,,,,,,,,,"Ector, Midland",,,,,,,,,,,,,,,,"2,900 ft (884 m)",,,,,,,79760-69,,,,,,,,,,,,,,Michael Marrero,Mayor David TurnerMalcolm Hamilton Dewey BryantBarbara GraffMichael GardnerFiliberto Gonzales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,Arvada,United States,Colorado,,,,1859[3],,Hiram Arvada Haskin,Home Rule Municipality[2],,Marc Williams[5] (2011- ),"106,433",38.67 sq mi (100.15 km2),0.72 sq mi (1.87 km2),,,,US: 242nd,"3,037.55/sq mi (1,172.80/km2)",,,Arvadan,UTC−7 (MST),UTC−6 (MDT),,Both 303 and 720,08-03455,0204709,,,,,,,,,arvada.org,,,,,,"August 24, 1904[3][4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,344 ft (1,662 m)",,,,,,,80001-80007 and 80403[10],,,,,,,,,,,,,,Mark Deven[6] (2011- ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I-70, I-76, SH 72, SH 93, SH 95, SH 121",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"December 1, 1870[3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117,453",,,,,,,Jefferson CountyAdams County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,Cambridge, United States, Massachusetts,,,,1630,,,Council-City Manager,,Marc C. McGovern,"105,162",6.43 sq mi (16.65 km2),0.70 sq mi (1.81 km2),,,,,"15,000/sq mi (5,700/km2)",,,,UTC−5 (Eastern),UTC−4 (Eastern),,617 / 857,25-11000,0617365,,,,,,,,,cambridgema.gov,Middlesex,,,,,1636,,,,,,,,,,,,,,,,,,,,,,,,,,,,40 ft (12 m),Cantabrigian,,,,,,,,,,,,,,,,,"02138, 02139, 02140, 02141, 02142",,,Louis A. DePasquale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jan Devereaux,,,,,,,,,,,,,,,,,,,,,,1846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110,651",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,Sugar Land,United States,Texas,,,,,,,Council-Manager,,,"78,817",32.4 sq mi (83.9 km2),1.6 sq mi (4.2 km2),,,,,"2,723/sq mi (1,051.2/km2)",,,,UTC−6 (Central (CST)),UTC−5 (CDT),,"Mostly 281 also 713, 832, and 346",48-70808,1348034[3],,,,,,,,,www.sugarlandtx.gov,Fort Bend,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100 ft (30 m),,,,,,,"77478-79, 77487, 77496, and 77498",,,,,,,,,,,,,,Allen Bogard,Mayor Joe R. ZimmermanHimesh GandhiJennifer Lane Steve PorterBridget YeungAmy MitchellCarol McCutcheon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118,118[1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,Beaumont, United States, Texas,,,,1835,,,Council-Manager,,,,82.8 sq mi (214.5 km2),3.1 sq mi (7.9 km2),"404,872 (130th U.S.)",,,,"1,438/sq mi (555.4/km2)",,,,UTC−6 (CST),UTC−5 (CDT),,409,48-07000[3],1330268[4],,,,,,,,,beaumonttexas.gov,Jefferson,,,,,,,,,,,,,,,,,,,,,,,"117,267","147,922 (222th U.S.)",,,,,,,,,16 ft (5 m),,,,,,,"77701–77710, 77713, 77720, 77725, 77726",,,,,,,,,,,,   ,,Kyle Hayes,Mayor Becky AmesLouis R. Feldschau(at-large)W. L. Pate Jr.(at-large)Virginia Jordan(I)Mike Getz(II)Audwin M. Samuel(III)Robin Mouton(IV),,,,,,,,,,,,"119,114",,,,,,,,,,,,,,,,,,"Neches River, Pine Island Bayou",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BMTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beaumonter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,Lansing, United States, Michigan,,,,1835,,"Lansing, New York",Strong Mayor-Council,,Andy Schor (D),,39.17 sq mi (101.45 km2),0.64 sq mi (1.66 km2),"464,036",,,,"2,986.55/sq mi (1,153.12/km2)",,,Lansingite,UTC-5 (EST),UTC-4 (EDT),,517,26-46000[5],1625035[6],,,,,,,,,www.lansingmi.gov,,,,,,,,,,,,,,,,,,"Ingham, Clinton, Eaton",,,,,,"114,297","313,532",,,,,"534,684",,,,860 ft (262 m),,,,,,,,,,,,,,,,,,48901-48980[4],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116,986",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
